user_id,variant,signed_up
34427,Control,0
96361,Treatment,0
95161,Treatment,0
13989,Control,0
84741,Treatment,0
78962,Treatment,0
89042,Treatment,0
59546,Treatment,0
13191,Control,0
53702,Treatment,1
57244,Treatment,0
80853,Treatment,0
46456,Control,0
87447,Treatment,0
64662,Treatment,0
23171,Control,1
71478,Treatment,0
19127,Control,0
3054,Control,1
51500,Treatment,0
63859,Treatment,0
75760,Treatment,1
37645,Control,1
88574,Treatment,1
3890,Control,0
20542,Control,0
38784,Control,0
96029,Treatment,0
47078,Control,0
37822,Control,1
76162,Treatment,0
57627,Treatment,0
20233,Control,0
81189,Treatment,0
18100,Control,0
84836,Treatment,1
61019,Treatment,0
47759,Control,0
19037,Control,0
96550,Treatment,1
82593,Treatment,0
12020,Control,1
94960,Treatment,0
56437,Treatment,0
86036,Treatment,0
58403,Treatment,1
69126,Treatment,1
18210,Control,0
96669,Treatment,0
11138,Control,0
35329,Control,0
56478,Treatment,0
48647,Control,1
5261,Control,1
17424,Control,0
19483,Control,0
77704,Treatment,0
68365,Treatment,0
12922,Control,0
30319,Control,0
55301,Treatment,1
56959,Treatment,0
62297,Treatment,0
83399,Treatment,0
20873,Control,0
98782,Treatment,0
42576,Control,0
24362,Control,0
11810,Control,0
96835,Treatment,0
34571,Control,0
32175,Control,1
73873,Treatment,1
97750,Treatment,0
60686,Treatment,0
84551,Treatment,0
51761,Treatment,0
90028,Treatment,1
12816,Control,0
29934,Control,0
62705,Treatment,0
60579,Treatment,0
80769,Treatment,0
24841,Control,0
71469,Treatment,0
53673,Treatment,0
41303,Control,0
1156,Control,0
88468,Treatment,1
35279,Control,0
39457,Control,0
72503,Treatment,0
15949,Control,0
70935,Treatment,0
98105,Treatment,0
25074,Control,1
63197,Treatment,1
62051,Treatment,1
75515,Treatment,0
56944,Treatment,1
259,Control,0
48157,Control,0
66008,Treatment,0
51027,Treatment,0
74578,Treatment,0
48702,Control,0
47772,Control,1
13207,Control,1
85971,Treatment,0
78013,Treatment,0
85308,Treatment,0
24787,Control,0
33386,Control,0
79525,Treatment,0
40127,Control,0
65444,Treatment,0
26734,Control,0
68606,Treatment,0
2257,Control,1
3239,Control,0
53652,Treatment,1
96338,Treatment,0
84647,Treatment,0
97995,Treatment,0
66218,Treatment,1
29497,Control,0
91917,Treatment,0
56125,Treatment,0
83554,Treatment,0
13602,Control,1
56162,Treatment,0
91722,Treatment,1
12615,Control,0
29310,Control,1
16728,Control,0
42744,Control,0
16134,Control,0
11154,Control,0
42424,Control,0
26483,Control,1
42480,Control,0
49949,Control,0
78748,Treatment,0
53410,Treatment,1
18756,Control,0
68033,Treatment,0
59099,Treatment,1
6924,Control,0
64000,Treatment,0
25311,Control,0
12578,Control,0
59959,Treatment,0
40704,Control,0
45702,Control,0
46359,Control,0
66103,Treatment,0
50878,Treatment,0
37343,Control,0
18072,Control,0
17492,Control,0
97487,Treatment,0
7185,Control,0
52301,Treatment,1
55630,Treatment,0
94740,Treatment,0
96654,Treatment,0
95800,Treatment,0
57711,Treatment,1
85793,Treatment,0
7854,Control,0
83384,Treatment,0
18879,Control,0
47649,Control,0
84853,Treatment,0
61489,Treatment,1
12751,Control,0
40657,Control,0
59372,Treatment,0
19715,Control,0
13817,Control,0
29068,Control,0
10638,Control,1
61230,Treatment,0
32330,Control,0
12577,Control,0
8497,Control,0
82702,Treatment,0
46886,Control,0
76081,Treatment,1
1708,Control,0
48505,Control,0
8783,Control,0
72989,Treatment,0
63568,Treatment,0
92461,Treatment,0
85329,Treatment,1
63672,Treatment,0
21734,Control,1
26519,Control,0
79894,Treatment,0
17248,Control,0
77202,Treatment,1
83407,Treatment,0
34191,Control,1
54469,Treatment,0
53905,Treatment,0
52122,Treatment,0
76695,Treatment,0
70902,Treatment,1
67887,Treatment,0
90980,Treatment,0
36462,Control,0
66265,Treatment,0
37630,Control,0
33269,Control,1
89374,Treatment,0
8598,Control,0
79735,Treatment,0
5456,Control,0
52813,Treatment,1
82099,Treatment,0
19004,Control,0
87091,Treatment,0
69859,Treatment,0
98461,Treatment,0
1665,Control,0
40485,Control,0
69566,Treatment,0
16076,Control,0
50603,Treatment,0
94184,Treatment,0
64329,Treatment,0
98066,Treatment,0
10184,Control,0
59575,Treatment,0
6343,Control,0
54377,Treatment,0
58210,Treatment,0
72234,Treatment,0
45119,Control,0
76793,Treatment,1
81111,Treatment,0
76508,Treatment,0
86798,Treatment,0
33460,Control,0
39973,Control,0
86734,Treatment,0
61527,Treatment,1
35014,Control,1
3888,Control,1
93824,Treatment,0
52624,Treatment,0
39714,Control,0
98376,Treatment,0
49842,Control,1
3037,Control,0
16154,Control,0
16539,Control,0
32699,Control,0
29650,Control,1
99465,Treatment,0
42641,Control,0
79605,Treatment,0
34675,Control,0
1840,Control,0
3403,Control,0
5732,Control,0
2650,Control,0
54093,Treatment,0
40846,Control,0
4339,Control,1
85560,Treatment,1
92018,Treatment,1
67037,Treatment,0
71841,Treatment,0
77806,Treatment,0
50785,Treatment,0
75105,Treatment,0
90848,Treatment,0
47969,Control,0
95069,Treatment,1
97789,Treatment,1
8294,Control,0
20459,Control,0
81685,Treatment,0
38391,Control,1
74045,Treatment,0
16316,Control,0
86366,Treatment,0
82759,Treatment,0
6692,Control,0
70249,Treatment,1
99625,Treatment,0
74528,Treatment,0
19837,Control,0
16160,Control,0
78815,Treatment,0
19948,Control,0
41086,Control,0
22500,Control,0
53658,Treatment,0
55072,Treatment,0
50620,Treatment,0
1073,Control,0
47589,Control,0
99336,Treatment,0
99681,Treatment,0
37819,Control,0
81399,Treatment,1
77074,Treatment,0
96738,Treatment,0
34378,Control,1
22493,Control,0
76566,Treatment,0
10605,Control,0
4060,Control,1
97529,Treatment,0
36222,Control,0
71467,Treatment,0
57396,Treatment,0
68107,Treatment,0
98654,Treatment,0
76717,Treatment,0
96020,Treatment,0
75868,Treatment,0
20617,Control,0
57615,Treatment,0
8447,Control,0
29185,Control,0
49766,Control,0
85276,Treatment,0
9887,Control,1
52278,Treatment,0
76051,Treatment,1
3004,Control,0
24236,Control,1
47916,Control,0
44128,Control,0
54743,Treatment,0
37234,Control,0
25035,Control,0
24527,Control,0
11869,Control,0
25630,Control,0
56404,Treatment,0
74845,Treatment,1
42591,Control,0
82691,Treatment,0
98639,Treatment,1
23364,Control,0
83080,Treatment,0
81007,Treatment,0
59456,Treatment,0
56254,Treatment,0
80093,Treatment,0
3898,Control,0
81987,Treatment,0
78963,Treatment,0
3179,Control,1
73196,Treatment,0
18467,Control,0
56205,Treatment,1
57537,Treatment,0
78175,Treatment,0
48382,Control,0
52155,Treatment,0
40695,Control,1
84369,Treatment,0
28552,Control,0
58515,Treatment,0
43968,Control,0
72618,Treatment,1
49232,Control,0
21724,Control,0
91688,Treatment,0
23852,Control,0
64784,Treatment,1
99652,Treatment,0
12415,Control,1
92228,Treatment,0
13040,Control,0
37682,Control,0
40284,Control,0
16442,Control,0
8334,Control,0
31022,Control,0
30552,Control,0
4743,Control,0
12757,Control,0
99873,Treatment,0
19685,Control,1
47341,Control,0
86363,Treatment,1
18871,Control,0
79070,Treatment,0
52531,Treatment,0
94622,Treatment,0
93560,Treatment,0
59559,Treatment,1
16501,Control,0
20874,Control,0
23535,Control,0
69712,Treatment,1
51408,Treatment,0
11952,Control,0
32434,Control,0
95418,Treatment,0
32545,Control,0
23651,Control,0
96360,Treatment,0
74316,Treatment,0
6981,Control,0
56635,Treatment,0
27231,Control,0
17550,Control,0
79699,Treatment,0
42838,Control,0
77236,Treatment,0
21554,Control,0
83174,Treatment,0
43356,Control,0
14881,Control,0
36930,Control,0
76311,Treatment,0
17257,Control,0
82773,Treatment,1
25386,Control,1
45367,Control,0
87938,Treatment,0
49998,Control,0
16242,Control,0
18714,Control,0
51586,Treatment,0
61911,Treatment,0
71602,Treatment,0
14211,Control,0
75231,Treatment,0
20223,Control,0
54199,Treatment,1
27300,Control,0
76446,Treatment,0
46786,Control,1
53157,Treatment,0
45666,Control,0
43101,Control,0
86667,Treatment,0
65312,Treatment,0
89581,Treatment,0
2571,Control,0
98310,Treatment,0
95626,Treatment,1
49132,Control,1
41670,Control,0
10561,Control,0
43141,Control,0
52865,Treatment,1
74125,Treatment,0
63890,Treatment,0
57755,Treatment,0
60160,Treatment,0
43383,Control,1
27188,Control,0
80347,Treatment,1
28619,Control,0
18631,Control,1
51894,Treatment,0
86600,Treatment,1
40896,Control,0
48940,Control,0
33109,Control,0
96076,Treatment,0
61775,Treatment,0
40881,Control,0
28305,Control,0
8438,Control,0
21905,Control,0
92030,Treatment,0
91278,Treatment,1
21137,Control,0
65205,Treatment,0
27118,Control,0
63462,Treatment,0
14605,Control,1
43486,Control,1
97663,Treatment,0
22912,Control,0
81081,Treatment,0
9142,Control,0
28095,Control,0
10578,Control,0
74495,Treatment,1
13886,Control,0
4013,Control,1
62007,Treatment,0
37759,Control,0
27045,Control,0
43837,Control,0
67279,Treatment,0
60806,Treatment,0
4637,Control,0
37435,Control,0
37164,Control,0
49991,Control,0
41142,Control,1
54196,Treatment,0
79946,Treatment,1
20833,Control,0
25994,Control,0
72615,Treatment,1
13634,Control,0
23003,Control,1
41287,Control,0
85423,Treatment,0
25625,Control,1
49221,Control,0
23857,Control,0
37696,Control,0
77584,Treatment,0
52191,Treatment,0
11238,Control,1
19688,Control,1
29931,Control,0
85246,Treatment,0
76811,Treatment,0
16577,Control,1
34398,Control,0
66007,Treatment,0
74126,Treatment,1
24160,Control,0
37894,Control,1
14501,Control,0
99142,Treatment,0
83143,Treatment,0
32760,Control,0
22322,Control,0
34553,Control,1
75522,Treatment,0
73871,Treatment,0
8324,Control,1
25564,Control,0
4540,Control,0
63261,Treatment,0
43953,Control,0
73225,Treatment,0
16343,Control,0
81681,Treatment,0
40753,Control,0
46270,Control,0
51983,Treatment,0
50025,Treatment,1
83115,Treatment,0
72737,Treatment,0
67453,Treatment,1
54278,Treatment,0
27142,Control,0
60464,Treatment,1
45643,Control,0
76700,Treatment,0
94247,Treatment,0
79945,Treatment,0
43731,Control,0
97387,Treatment,1
5700,Control,0
4885,Control,0
93823,Treatment,1
95346,Treatment,1
8692,Control,0
35337,Control,1
41329,Control,0
63124,Treatment,1
46596,Control,0
76976,Treatment,0
2817,Control,1
56711,Treatment,0
73544,Treatment,0
71248,Treatment,0
32173,Control,0
98158,Treatment,1
80794,Treatment,0
75753,Treatment,1
87779,Treatment,0
95365,Treatment,0
92235,Treatment,0
80864,Treatment,0
71985,Treatment,0
91151,Treatment,1
12252,Control,0
46267,Control,0
23266,Control,0
66339,Treatment,0
78605,Treatment,0
79200,Treatment,0
54038,Treatment,0
58039,Treatment,0
2433,Control,1
23227,Control,0
90629,Treatment,0
6102,Control,0
42540,Control,0
48138,Control,0
47539,Control,0
1380,Control,0
2876,Control,0
71667,Treatment,0
27734,Control,0
64922,Treatment,0
50048,Treatment,0
42346,Control,0
65661,Treatment,1
91677,Treatment,0
17142,Control,0
53335,Treatment,1
50487,Treatment,0
88845,Treatment,0
62062,Treatment,0
95576,Treatment,0
78381,Treatment,1
77178,Treatment,1
25799,Control,0
17152,Control,0
12304,Control,0
50763,Treatment,0
38247,Control,0
59786,Treatment,1
40016,Control,0
55051,Treatment,0
68728,Treatment,0
31471,Control,0
67079,Treatment,0
85098,Treatment,0
26308,Control,0
53698,Treatment,0
86862,Treatment,0
22294,Control,0
77347,Treatment,0
73495,Treatment,0
90003,Treatment,0
58727,Treatment,0
41258,Control,0
22836,Control,0
79076,Treatment,0
99983,Treatment,0
36410,Control,0
96812,Treatment,1
2860,Control,0
21090,Control,0
50172,Treatment,0
85551,Treatment,0
99918,Treatment,1
58230,Treatment,0
90279,Treatment,0
92169,Treatment,0
48050,Control,0
39752,Control,0
4132,Control,0
91495,Treatment,0
71221,Treatment,0
79384,Treatment,0
52347,Treatment,0
46472,Control,0
39845,Control,0
83189,Treatment,0
45609,Control,0
53128,Treatment,0
57432,Treatment,0
12201,Control,0
14613,Control,1
25129,Control,0
49867,Control,0
6086,Control,0
58488,Treatment,0
53361,Treatment,0
16508,Control,0
77542,Treatment,0
97268,Treatment,0
233,Control,0
64270,Treatment,0
69695,Treatment,0
81155,Treatment,0
17757,Control,0
1359,Control,0
52256,Treatment,0
3213,Control,1
12528,Control,0
78187,Treatment,0
35972,Control,1
12993,Control,0
75230,Treatment,0
76426,Treatment,0
4797,Control,1
91045,Treatment,0
14257,Control,0
50162,Treatment,0
58232,Treatment,1
47298,Control,1
92157,Treatment,1
34511,Control,1
29193,Control,1
57033,Treatment,0
41862,Control,0
14099,Control,0
13930,Control,0
10424,Control,1
71051,Treatment,0
77608,Treatment,0
61359,Treatment,0
56842,Treatment,0
12681,Control,0
73808,Treatment,1
17730,Control,1
2291,Control,0
75787,Treatment,1
7600,Control,0
51393,Treatment,0
86240,Treatment,1
4468,Control,1
18715,Control,0
25538,Control,0
37806,Control,0
81906,Treatment,0
13906,Control,1
31315,Control,1
74546,Treatment,1
32145,Control,0
6208,Control,0
36050,Control,0
6066,Control,0
79897,Treatment,1
2730,Control,0
84888,Treatment,1
51385,Treatment,1
41942,Control,0
92797,Treatment,0
23510,Control,1
49785,Control,0
10021,Control,0
83303,Treatment,1
48899,Control,0
16207,Control,1
11428,Control,0
96406,Treatment,0
45233,Control,1
29098,Control,0
22664,Control,0
60494,Treatment,1
64239,Treatment,1
95628,Treatment,0
6974,Control,0
13282,Control,0
98987,Treatment,0
7026,Control,0
8712,Control,0
30161,Control,0
75491,Treatment,0
34359,Control,0
64220,Treatment,0
65308,Treatment,0
98563,Treatment,0
27865,Control,0
70899,Treatment,1
2012,Control,0
61268,Treatment,0
74332,Treatment,0
78509,Treatment,1
51527,Treatment,0
63334,Treatment,0
64459,Treatment,1
62201,Treatment,0
59487,Treatment,0
78552,Treatment,0
61477,Treatment,0
63135,Treatment,0
32317,Control,1
38218,Control,0
54076,Treatment,0
33650,Control,1
6473,Control,1
15977,Control,0
57940,Treatment,0
4366,Control,0
75249,Treatment,0
42426,Control,0
45213,Control,1
45115,Control,1
82349,Treatment,1
96000,Treatment,0
65855,Treatment,0
57234,Treatment,1
1009,Control,0
57082,Treatment,0
60733,Treatment,0
95770,Treatment,0
84242,Treatment,0
40271,Control,0
35833,Control,0
99229,Treatment,0
86958,Treatment,1
25018,Control,0
98913,Treatment,0
42491,Control,0
29521,Control,0
26595,Control,1
74566,Treatment,0
4738,Control,0
57180,Treatment,1
58236,Treatment,0
54121,Treatment,0
26213,Control,0
22180,Control,0
43998,Control,0
73529,Treatment,1
84096,Treatment,0
70413,Treatment,0
1186,Control,1
67942,Treatment,0
27630,Control,0
15403,Control,0
38075,Control,1
79975,Treatment,0
57420,Treatment,0
64947,Treatment,1
67999,Treatment,0
20559,Control,1
39506,Control,0
2119,Control,0
82873,Treatment,0
28401,Control,0
73242,Treatment,1
53919,Treatment,0
11489,Control,0
28689,Control,0
27018,Control,0
52606,Treatment,0
56475,Treatment,0
42539,Control,0
9402,Control,0
20568,Control,0
15034,Control,1
32469,Control,0
43372,Control,0
46680,Control,1
89474,Treatment,0
25190,Control,0
18848,Control,0
87722,Treatment,0
17984,Control,0
65997,Treatment,0
98893,Treatment,0
81683,Treatment,0
84190,Treatment,1
18696,Control,0
19920,Control,1
62076,Treatment,0
33905,Control,0
82429,Treatment,0
26043,Control,0
28009,Control,1
27925,Control,0
69678,Treatment,0
22568,Control,0
69505,Treatment,0
59915,Treatment,0
83945,Treatment,0
98017,Treatment,1
33929,Control,0
72587,Treatment,0
94542,Treatment,1
5440,Control,0
98357,Treatment,0
20494,Control,0
95767,Treatment,0
48950,Control,0
93882,Treatment,0
19445,Control,0
17810,Control,0
25575,Control,0
94157,Treatment,0
67913,Treatment,0
20745,Control,0
59130,Treatment,1
35761,Control,0
32772,Control,0
93842,Treatment,0
53770,Treatment,0
13540,Control,0
84057,Treatment,1
78354,Treatment,1
15890,Control,0
96002,Treatment,0
2213,Control,0
56278,Treatment,1
24576,Control,1
82239,Treatment,1
70082,Treatment,0
9616,Control,0
86830,Treatment,0
61285,Treatment,0
82984,Treatment,0
48746,Control,0
95108,Treatment,0
94356,Treatment,1
13936,Control,0
20005,Control,0
20457,Control,0
64531,Treatment,0
70800,Treatment,0
22867,Control,0
68976,Treatment,0
82317,Treatment,0
28600,Control,0
79738,Treatment,1
42039,Control,0
48022,Control,0
33150,Control,0
23806,Control,0
61074,Treatment,0
50450,Treatment,0
61364,Treatment,0
75600,Treatment,0
43530,Control,0
7293,Control,0
2412,Control,1
72090,Treatment,0
40759,Control,0
39833,Control,0
64110,Treatment,0
10080,Control,0
49029,Control,1
38766,Control,0
83074,Treatment,0
1406,Control,0
55104,Treatment,1
61350,Treatment,0
40822,Control,0
6198,Control,0
89856,Treatment,0
66253,Treatment,0
23259,Control,0
1589,Control,0
8364,Control,0
56143,Treatment,1
80704,Treatment,0
71868,Treatment,0
82863,Treatment,1
28539,Control,0
89164,Treatment,0
36678,Control,1
89430,Treatment,0
35597,Control,1
47185,Control,0
66145,Treatment,0
96383,Treatment,0
38230,Control,0
51588,Treatment,0
32768,Control,0
78441,Treatment,0
55353,Treatment,0
